Código;;;Nome;;;Fornecedor;;;;Localidade;Conta;;Nº Documento;;Dependência;;;;Dt. Aquisição;;Vl. Aquisição;Vl. Deprec.;;;;;Vl. Atual;;;;Status;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0704 / 000029;;;58.001 - ESTANTES MUSICAIS ESTANTES MUSICAIS;;;ADM - JUARA - MT;;;;BR 09-0704;1101;;6102019;;SALAO DE CULTO;;;;29/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0704 / 000030;;;58.001 - ESTANTES MUSICAIS ESTANTES MUSICAIS;;;ADM - JUARA - MT;;;;BR 09-0704;1101;;6102019;;SALAO DE CULTO;;;;29/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0704 / 000031;;;58.001 - ESTANTES MUSICAIS ESTANTES MUSICAIS;;;ADM - JUARA - MT;;;;BR 09-0704;1101;;6102019;;SALAO DE CULTO;;;;29/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0704 / 000032;;;58.001 - ESTANTES MUSICAIS ESTANTES MUSICAIS;;;ADM - JUARA - MT;;;;BR 09-0704;1101;;6102019;;SALA DE REUNIÃO;;;;29/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0704 / 000033;;;58.001 - ESTANTES MUSICAIS ESTANTES MUSICAIS;;;ADM - JUARA - MT;;;;BR 09-0704;1101;;6102019;;SALAO DE CULTO;;;;29/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0704 / 000034;;;58.001 - ESTANTES MUSICAIS ESTANTES MUSICAIS;;;ADM - JUARA - MT;;;;BR 09-0704;1101;;6102019;;SALAO DE CULTO;;;;29/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0704 / 000035;;;7 - MESA 0,74 X 0,42 M;;;ADM - JUARA - MT;;;;BR 09-0704;1101;;6102019;;SALAO DE CULTO;;;;29/10/2019;;0,95;0,73;;;;;0,22;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0704 / 000036;;;13 - BEBEDOURO D'ÁGUA / PURIFICADOR DE ÁGUA  BEBEDOURO LIBEL;;;ADM - JUARA - MT;;;;BR 09-0704;1101;;6102019;;SANITARIO MASCULINO;;;;29/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0704 / 000037;;;13 - BEBEDOURO D'ÁGUA / PURIFICADOR DE ÁGUA  BEBEDOURO LIBEL;;;ADM - JUARA - MT;;;;BR 09-0704;1101;;6102019;;SANITARIO FEMININO;;;;29/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0704 / 000038;;;15 - RELÓGIO DE PAREDE 079 - ALUMINIO;;;J. E R. OTICA E RELOJOARIA LIDER LTDA;;;;BR 09-0704;1101;;3428;;;;;;01/04/2023;;250,00;64,48;;;;;185,52;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000001;;;60 - CONSTRUÇÃO EDIFICAÇAO E ALVENARIA CONSTRUÇAO;;;NC;;;;BR 09-0710;1100;;0;;TEMPLO;;;;31/12/2006;;19.473,30;8.312,39;;;;;11.160,91;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000002;;;13 - BEBEDOURO D'ÁGUA / PURIFICADOR DE ÁGUA  BEBEDOURO 50L;;;JAIR FERREIRA DOS SANTOS;;;;BR 09-0710;1101;;697;;COZINHA;;;;24/10/2005;;1.050,00;983,35;;;;;66,65;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000003;;;2 - TRIBUNA  / CRIADO MUDO TRIBUNA 1,10 X 0,82 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000004;;;4 - CADEIRA CADEIRA DE MADEIRA;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000005;;;4 - CADEIRA CADEIRA DE MADEIRA;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000006;;;14 - VENTILADOR VENTILADORES;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000007;;;14 - VENTILADOR VENTILADORES;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000008;;;14 - VENTILADOR VENTILADORES;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000009;;;14 - VENTILADOR VENTILADORES;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000010;;;14 - VENTILADOR VENTILADORES;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000011;;;14 - VENTILADOR VENTILADORES;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000012;;;68 - EQUIPAMENTO DE CLIMATIZAÇÃO AR CONDICIONADO LG 18.000 BTUS;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000013;;;56 - EXTINTOR EXTINTOR DE AGUA;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000014;;;56 - EXTINTOR EXTINTOR DE CO2;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000015;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000016;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000017;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000018;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000019;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000020;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000021;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000022;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000023;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000024;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000025;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000026;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000027;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000028;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000029;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000030;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000031;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 1,60 X 0,85 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000032;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 1,60 X 0,89 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000033;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 1,60 X 0,89 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000034;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 1,60 X 0,89 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000035;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 1,60 X 0,89 M;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000036;;;58 - ESTANTES MUSICAIS - PARTITURAS / QUADRO MUSICAL LOTE COM 29 ESTANTES MUSICAIS DE MADEIRA;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;29,00;29,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000037;;;4 - CADEIRA CADEIRA DE MADEIRA?PORTEIRO?;;;NC;;;;BR 09-0710;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000038;;;7 - MESA MESA DE MADEIRA 2,47 X 0,70 X 0,83;;;NC;;;;BR 09-0710;1101;;0;;COZINHA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000039;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,06 X 0,90;;;NC;;;;BR 09-0710;1101;;0;;COZINHA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000040;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS MADEIRA 1,60 X 0,85;;;NC;;;;BR 09-0710;1101;;0;;COZINHA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000041;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS MADEIRA 1,60 X 0,85;;;NC;;;;BR 09-0710;1101;;0;;COZINHA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000042;;;26 - FORNO / FOGÃO / MICROONDAS FOGAO 4 BOCAS (ESMALTEC);;;NC;;;;BR 09-0710;1101;;0;;COZINHA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000043;;;26 - FORNO / FOGÃO / MICROONDAS FOGAO 6 BOCAS (DAKO);;;NC;;;;BR 09-0710;1101;;0;;COZINHA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000044;;;7 - MESA MESA DE MADEIRA 0,90 X 0,69;;;NC;;;;BR 09-0710;1101;;0;;COZINHA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000045;;;68 - EQUIPAMENTO DE CLIMATIZAÇÃO AR CONDICIONADO (SPRINGER) 18.000 BTUS;;;GAZIN IND. E COM. MOVEIS E ELE;;;;BR 09-0710;1101;;101394;;SALAO DE CULTO;;;;14/04/2015;;1.550,00;1.451,93;;;;;98,07;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000046;;;68 - EQUIPAMENTO DE CLIMATIZAÇÃO CORTINA DE AR (SPRINGER);;;"DUZZI CLIMATIZA

O E REFRIGERA";;;;BR 09-0710;1101;;20723;;SALAO DE CULTO;;;;14/01/2016;;732,00;685,54;;;;;46,46;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000047;;;21 - ÓRGÃOS E INSTRUMENTOS ORGAO COM BANQUETA;;;NC;;;;BR 09-0710;1102;;0;;SALAO DE CULTO;;;;31/12/2006;;2.000,00;1.934,15;;;;;65,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000048;;;25 - EQUIPAMENTO DE JARDINAGEM  CORTADOR DE GRAMA (TRAPP SL 30T);;;NC;;;;BR 09-0710;1103;;0;;QUARTO DE LIMPEZA;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000049;;;50 - TERRENO TERRENO L. 200 1.400,00 M2;;;INCRA;;;;BR 09-0710;1108;;0;;TEMPLO;;;;06/01/2006;;10.000,00;0,00;;;;;10.000,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000050;;;3 - POLTRONA  / SOFÁ POLTRONA DE MADEIRA COM ENCOSTO E BRAÇO PARA ESTOFADO;;;FERNANDO LUIS RECKZIEGEL DUMKE 02604207001;;;;BR 09-0710;1101;;3546748;;SALÃO DE CULTO;;;;01/07/2017;;675,00;563,00;;;;;112,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000051;;;3 - POLTRONA  / SOFÁ POLTRONA DE MADEIRA COM ENCOSTO E BRAÇO PARA ESTOFADO;;;FERNANDO LUIS RECKZIEGEL DUMKE 02604207001;;;;BR 09-0710;1101;;3546748;;SALÃO DE CULTO;;;;01/07/2017;;675,00;563,00;;;;;112,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000052;;;55 - ESCADA ESCADA DE ALUMINIO EXTENSIVEL 9 DEGRAUS;;;COMAGRAN MATO GROSSO COMERCIAL LTDA;;;;BR 09-0710;1101;;586937;;ALMOXARIFADO;;;;01/02/2018;;450,00;348,75;;;;;101,25;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000053;;;68.002 - AR UNIDADE CONDENSADORA LG CONDENSADORA SMART INVERTER (C/ ION CARE) 22.000 QUENTE/FRIO 220V MONO;;;MPS DISTRIBUIDORA MERCANTIL LTDA;;;;BR 09-0710;1101;;309741;;SALÃO DE CULTO;;;;10/06/2019;;1.835,43;1.178,10;;;;;657,33;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0710 / 000054;;;68.003 - AR UNIDADE EVAPORADORA LG EVAPORADORA SMART INVERTER (C/ ION CARE) 22.000 QUENTE/FRIO 220V MONO;;;MPS DISTRIBUIDORA MERCANTIL LTDA;;;;BR 09-0710;1101;;309741;;SALÃO DE CULTO;;;;10/06/2019;;904,04;579,81;;;;;324,23;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000001;;;60 - CONSTRUÇÃO EDIFICAÇAO E ALVENARIA CONSTRUÇAO;;;NC;;;;BR 09-0719;1100;;0;;QUINTAL;;;;31/12/2009;;53.505,16;22.839,48;;;;;30.665,68;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000002;;;2 - TRIBUNA  / CRIADO MUDO TRIBUNA 0,87 X 0,44 X 1,00 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000003;;;4 - CADEIRA CADEIRA DE MADEIRA;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000004;;;4 - CADEIRA CADEIRA DE MADEIRA;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000007;;;56 - EXTINTOR EXTINTOR DE AGUA 10 L;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000008;;;56 - EXTINTOR EXTINTOR DE PO QUIMICO 6 KG;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000009;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,20 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000010;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,20 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000011;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,20 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000012;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,20 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000013;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,20 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000014;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,20 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000015;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,20 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000016;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,20 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000017;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,20 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000018;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,40 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000019;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,40 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000020;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,40 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000021;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,40 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000022;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,40 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0719 / 000023;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,40 M;;;NC;;;;BR 09-0719;1101;;0;;SALAO DE CULTO;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
